InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,Year,Month,Day,Hour
560650,16162M,THE KING GIFT BAG 25x24x12cm,6,2011-07-20 11:38:00,0.42,15529,United Kingdom,2.52,2011,7,Wednesday,11
537457,21244,BLUE POLKADOT PLATE ,96,2010-12-07 09:51:00,1.45,17511,United Kingdom,139.2,2010,12,Tuesday,9
543737,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2011-02-11 12:45:00,1.25,12477,Germany,15.0,2011,2,Friday,12
559289,22384,LUNCH BAG PINK POLKADOT,2,2011-07-07 12:22:00,1.65,15719,United Kingdom,3.3,2011,7,Thursday,12
576274,23491,VINTAGE JINGLE BELLS HEART,1,2011-11-14 14:24:00,8.25,17793,United Kingdom,8.25,2011,11,Monday,14
541794,84375,SET OF 20 KIDS COOKIE CUTTERS,2,2011-01-21 13:21:00,2.1,17238,United Kingdom,4.2,2011,1,Friday,13
575685,21137,BLACK RECORD COVER FRAME,48,2011-11-10 15:57:00,3.39,15694,United Kingdom,162.72,2011,11,Thursday,15
560048,22423,REGENCY CAKESTAND 3 TIER,2,2011-07-14 15:02:00,12.75,13515,United Kingdom,25.5,2011,7,Thursday,15
578950,22555,PLASTERS IN TIN STRONGMAN,1,2011-11-27 14:40:00,1.65,17885,United Kingdom,1.65,2011,11,Sunday,14
559928,21426,WOODLAND STORAGE BOX SMALL,12,2011-07-14 08:52:00,2.1,12405,Finland,25.200000000000003,2011,7,Thursday,8
560729,84212,"ASSORTED FLOWER COLOUR ""LEIS""",48,2011-07-20 14:39:00,0.65,17511,United Kingdom,31.200000000000003,2011,7,Wednesday,14
538827,22701,PINK DOG BOWL,24,2010-12-14 12:59:00,0.85,14298,United Kingdom,20.4,2010,12,Tuesday,12
537370,85178,VICTORIAN SEWING KIT,9,2010-12-06 12:44:00,1.25,13155,United Kingdom,11.25,2010,12,Monday,12
558761,22630,DOLLY GIRL LUNCH BOX,1,2011-07-03 12:52:00,1.95,15033,United Kingdom,1.95,2011,7,Sunday,12
574091,16218,CARTOON  PENCIL SHARPENERS,80,2011-11-03 09:20:00,0.06,17086,United Kingdom,4.8,2011,11,Thursday,9
559133,22435,SET OF 9 HEART SHAPED BALLOONS,8,2011-07-06 13:13:00,1.25,17861,United Kingdom,10.0,2011,7,Wednesday,13
560691,23293,SET OF 12 FAIRY CAKE BAKING CASES,16,2011-07-20 12:00:00,0.83,13136,United Kingdom,13.28,2011,7,Wednesday,12
573746,23200,JUMBO BAG PEARS,10,2011-11-01 09:01:00,2.08,13461,United Kingdom,20.8,2011,11,Tuesday,9
536557,21479,WHITE SKULL HOT WATER BOTTLE ,5,2010-12-01 14:41:00,3.75,17841,United Kingdom,18.75,2010,12,Wednesday,14
536769,20724,RED RETROSPOT CHARLOTTE BAG,10,2010-12-02 14:47:00,0.85,17581,United Kingdom,8.5,2010,12,Thursday,14
556502,21844,RED RETROSPOT MUG,6,2011-06-13 08:43:00,2.95,13761,United Kingdom,17.700000000000003,2011,6,Monday,8
551056,21215,IVORY PAPER CUP CAKE CASES ,1,2011-04-26 11:51:00,0.55,16442,United Kingdom,0.55,2011,4,Tuesday,11
562570,22120,WELCOME  WOODEN BLOCK LETTERS,1,2011-08-07 12:10:00,9.95,14079,United Kingdom,9.95,2011,8,Sunday,12
568060,23100,SILVER BELLS TABLE DECORATION,2,2011-09-23 13:11:00,1.25,14546,United Kingdom,2.5,2011,9,Friday,13
544591,21899,"KEY FOB , GARAGE DESIGN",24,2011-02-21 15:20:00,0.65,13044,United Kingdom,15.600000000000001,2011,2,Monday,15
566563,21671,RED SPOT CERAMIC DRAWER KNOB,12,2011-09-13 12:22:00,1.25,12909,United Kingdom,15.0,2011,9,Tuesday,12
561645,23175,REGENCY MILK JUG PINK ,48,2011-07-28 15:16:00,2.75,14911,EIRE,132.0,2011,7,Thursday,15
575952,22382,LUNCH BAG SPACEBOY DESIGN ,2,2011-11-13 11:55:00,1.65,16015,United Kingdom,3.3,2011,11,Sunday,11
575145,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-11-08 15:40:00,1.25,14116,United Kingdom,15.0,2011,11,Tuesday,15
578026,23470,CARD HOLDER LOVE BIRD LARGE ,2,2011-11-22 13:29:00,6.25,17659,United Kingdom,12.5,2011,11,Tuesday,13
574079,22359,GLASS JAR KINGS CHOICE,1,2011-11-02 16:19:00,2.95,17595,United Kingdom,2.95,2011,11,Wednesday,16
579446,22274,FELTCRAFT DOLL EMILY,6,2011-11-29 13:43:00,2.95,14121,United Kingdom,17.700000000000003,2011,11,Tuesday,13
565748,22561,WOODEN SCHOOL COLOURING SET,24,2011-09-06 12:38:00,1.65,14156,EIRE,39.599999999999994,2011,9,Tuesday,12
559922,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-07-13 15:50:00,1.25,14400,United Kingdom,15.0,2011,7,Wednesday,15
540025,22834,HAND WARMER BABUSHKA DESIGN,24,2011-01-04 13:22:00,0.85,17428,United Kingdom,20.4,2011,1,Tuesday,13
545162,22212,FOUR HOOK  WHITE LOVEBIRDS,6,2011-02-28 13:35:00,2.1,16187,United Kingdom,12.600000000000001,2011,2,Monday,13
553345,23000,TRAVEL CARD WALLET TRANSPORT,24,2011-05-16 12:53:00,0.42,16729,United Kingdom,10.08,2011,5,Monday,12
575332,23084,RABBIT NIGHT LIGHT,48,2011-11-09 13:53:00,1.79,13209,United Kingdom,85.92,2011,11,Wednesday,13
552572,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,12,2011-05-10 12:11:00,2.55,14680,United Kingdom,30.599999999999998,2011,5,Tuesday,12
579267,23555,LANDMARK FRAME NOTTING HILL ,3,2011-11-29 09:42:00,12.5,14961,United Kingdom,37.5,2011,11,Tuesday,9
540188,84884A,ANT WHITE WIRE HEART SPIRAL,2,2011-01-05 13:57:00,3.95,16771,United Kingdom,7.9,2011,1,Wednesday,13
577544,23082,SET 6 PAPER TABLE LANTERN HEARTS ,4,2011-11-20 14:43:00,3.75,17758,United Kingdom,15.0,2011,11,Sunday,14
570225,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,2011-10-09 13:15:00,1.25,16595,United Kingdom,30.0,2011,10,Sunday,13
548388,23177,TREASURE ISLAND BOOK BOX,2,2011-03-30 16:52:00,2.25,13268,United Kingdom,4.5,2011,3,Wednesday,16
575491,21877,HOME SWEET HOME MUG,1,2011-11-09 17:47:00,1.65,15531,United Kingdom,1.65,2011,11,Wednesday,17
568040,22627,MINT KITCHEN SCALES,4,2011-09-23 12:09:00,8.5,12681,France,34.0,2011,9,Friday,12
564224,21485,RETROSPOT HEART HOT WATER BOTTLE,6,2011-08-24 09:56:00,4.95,15249,United Kingdom,29.700000000000003,2011,8,Wednesday,9
544657,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-02-22 13:08:00,4.95,14895,United Kingdom,14.850000000000001,2011,2,Tuesday,13
547028,22926,IVORY GIANT GARDEN THERMOMETER,2,2011-03-20 10:13:00,5.95,13593,United Kingdom,11.9,2011,3,Sunday,10
569729,23470,CARD HOLDER LOVE BIRD LARGE ,4,2011-10-06 09:43:00,6.25,16350,United Kingdom,25.0,2011,10,Thursday,9
537614,21931,JUMBO STORAGE BAG SUKI,1,2010-12-07 13:29:00,1.95,16904,United Kingdom,1.95,2010,12,Tuesday,13
577633,22780,LIGHT GARLAND BUTTERFILES PINK,4,2011-11-21 10:35:00,4.25,14194,United Kingdom,17.0,2011,11,Monday,10
574336,23517,EMBROIDERED RIBBON REEL REBECCA ,6,2011-11-04 09:52:00,2.89,12397,Belgium,17.34,2011,11,Friday,9
570672,21164,HOME SWEET HOME METAL SIGN ,6,2011-10-11 14:52:00,2.95,12536,France,17.700000000000003,2011,10,Tuesday,14
579037,22865,HAND WARMER OWL DESIGN,12,2011-11-28 10:23:00,2.1,13418,United Kingdom,25.200000000000003,2011,11,Monday,10
546111,22930,BAKING MOULD HEART MILK CHOCOLATE,1,2011-03-09 12:39:00,2.55,14165,United Kingdom,2.55,2011,3,Wednesday,12
576872,23485,BOTANICAL GARDENS WALL CLOCK ,1,2011-11-16 16:26:00,25.0,13238,United Kingdom,25.0,2011,11,Wednesday,16
537135,22585,PACK OF 6 BIRDY GIFT TAGS,2,2010-12-05 12:35:00,1.25,17059,United Kingdom,2.5,2010,12,Sunday,12
571290,22114,HOT WATER BOTTLE TEA AND SYMPATHY,24,2011-10-16 15:32:00,3.75,17183,United Kingdom,90.0,2011,10,Sunday,15
567181,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,3,2011-09-18 15:15:00,1.25,17750,United Kingdom,3.75,2011,9,Sunday,15
580876,79149B,SILICON STAR BULB  BLUE,1,2011-12-06 12:12:00,0.42,14071,United Kingdom,0.42,2011,12,Tuesday,12
542214,21967,PACK OF 12 SKULL TISSUES,24,2011-01-26 12:19:00,0.29,17118,United Kingdom,6.959999999999999,2011,1,Wednesday,12
545232,21380,WOODEN HAPPY BIRTHDAY GARLAND,6,2011-03-01 10:19:00,2.95,15676,United Kingdom,17.700000000000003,2011,3,Tuesday,10
541480,21251,DINOSAUR HEIGHT CHART STICKER SET,6,2011-01-18 12:05:00,2.95,12527,Germany,17.700000000000003,2011,1,Tuesday,12
547876,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,2011-03-27 15:41:00,9.95,16638,United Kingdom,19.9,2011,3,Sunday,15
549372,35921,EASTER BUNNY HANGING GARLAND,5,2011-04-08 11:28:00,1.25,14958,United Kingdom,6.25,2011,4,Friday,11
554579,22847,BREAD BIN DINER STYLE IVORY,4,2011-05-25 10:56:00,14.95,18229,United Kingdom,59.8,2011,5,Wednesday,10
540120,85199L,LARGE HANGING IVORY & RED WOOD BIRD,36,2011-01-05 10:08:00,0.65,17675,United Kingdom,23.400000000000002,2011,1,Wednesday,10
580652,22199,FRYING PAN RED RETROSPOT,24,2011-12-05 13:33:00,1.25,17511,United Kingdom,30.0,2011,12,Monday,13
543587,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-02-10 11:39:00,0.85,12561,Germany,10.2,2011,2,Thursday,11
578783,20973,12 PENCIL SMALL TUBE WOODLAND,10,2011-11-25 11:58:00,0.65,12748,United Kingdom,6.5,2011,11,Friday,11
559509,21470,FLOWER VINE RAFFIA FOOD COVER,1,2011-07-08 15:25:00,3.75,15920,United Kingdom,3.75,2011,7,Friday,15
576094,22197,POPCORN HOLDER,200,2011-11-14 09:12:00,0.72,16401,United Kingdom,144.0,2011,11,Monday,9
558552,22386,JUMBO BAG PINK POLKADOT,100,2011-06-30 12:42:00,1.75,13694,United Kingdom,175.0,2011,6,Thursday,12
577057,84519B,CARROT CHARLIE+LOLA COASTER SET,1,2011-11-17 14:26:00,1.25,12748,United Kingdom,1.25,2011,11,Thursday,14
577754,21975,PACK OF 60 DINOSAUR CAKE CASES,48,2011-11-21 14:47:00,0.55,18139,United Kingdom,26.400000000000002,2011,11,Monday,14
577695,22465,HANGING METAL STAR LANTERN,6,2011-11-21 11:55:00,1.65,15645,United Kingdom,9.899999999999999,2011,11,Monday,11
537046,22667,RECIPE BOX RETROSPOT ,5,2010-12-05 10:58:00,2.95,18109,United Kingdom,14.75,2010,12,Sunday,10
555551,79163,BLACK CHAMPAGNE GLASS,48,2011-06-05 13:32:00,0.39,14696,United Kingdom,18.72,2011,6,Sunday,13
572035,22175,PINK OWL SOFT TOY,48,2011-10-20 12:03:00,2.55,14646,Netherlands,122.39999999999999,2011,10,Thursday,12
568921,23294,SET OF 6 SNACK LOAF BAKING CASES,8,2011-09-29 14:40:00,0.83,17373,United Kingdom,6.64,2011,9,Thursday,14
576300,22763,KEY CABINET MA CAMPAGNE,1,2011-11-14 14:39:00,9.95,15058,United Kingdom,9.95,2011,11,Monday,14
555539,21385,IVORY HANGING DECORATION  HEART,4,2011-06-05 12:44:00,0.85,14472,United Kingdom,3.4,2011,6,Sunday,12
562602,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2011-08-08 10:11:00,8.5,12865,Austria,17.0,2011,8,Monday,10
573029,22508,DOORSTOP RETROSPOT HEART,1,2011-10-27 13:33:00,3.75,14971,United Kingdom,3.75,2011,10,Thursday,13
542911,47590A,BLUE HAPPY BIRTHDAY BUNTING,21,2011-02-01 15:41:00,5.45,12676,Sweden,114.45,2011,2,Tuesday,15
542717,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-01-31 14:07:00,3.25,17580,United Kingdom,3.25,2011,1,Monday,14
575587,22077,6 RIBBONS RUSTIC CHARM,1,2011-11-10 12:01:00,1.95,17461,United Kingdom,1.95,2011,11,Thursday,12
543180,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,2011-02-04 10:38:00,2.95,12410,Switzerland,17.700000000000003,2011,2,Friday,10
572280,23507,MINI PLAYING CARDS BUFFALO BILL ,2,2011-10-23 11:05:00,0.42,16007,United Kingdom,0.84,2011,10,Sunday,11
538040,21930,JUMBO STORAGE BAG SKULLS,1,2010-12-09 13:08:00,1.95,16520,United Kingdom,1.95,2010,12,Thursday,13
549526,85114C,RED ENCHANTED FOREST PLACEMAT,24,2011-04-08 15:49:00,1.65,13630,United Kingdom,39.599999999999994,2011,4,Friday,15
545058,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-02-27 13:03:00,2.95,13767,United Kingdom,17.700000000000003,2011,2,Sunday,13
559548,51014A,"FEATHER PEN,HOT PINK",24,2011-07-10 15:17:00,0.39,17997,United Kingdom,9.36,2011,7,Sunday,15
552127,22386,JUMBO BAG PINK POLKADOT,10,2011-05-06 11:47:00,1.95,17174,United Kingdom,19.5,2011,5,Friday,11
576447,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-11-15 11:30:00,1.69,13949,United Kingdom,27.04,2011,11,Tuesday,11
544286,22606,WOODEN SKITTLES GARDEN SET,2,2011-02-17 12:29:00,15.95,13151,United Kingdom,31.9,2011,2,Thursday,12
567480,22117,METAL SIGN HER DINNER IS SERVED ,500,2011-09-20 13:38:00,3.2,17450,United Kingdom,1600.0,2011,9,Tuesday,13
566933,48116,DOORMAT MULTICOLOUR STRIPE,20,2011-09-15 15:30:00,4.58,18102,United Kingdom,91.6,2011,9,Thursday,15
559018,21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,3,2011-07-05 13:07:00,1.65,18203,United Kingdom,4.949999999999999,2011,7,Tuesday,13
565726,23245,SET OF 3 REGENCY CAKE TINS,4,2011-09-06 11:58:00,4.95,14360,United Kingdom,19.8,2011,9,Tuesday,11
565519,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,2011-09-05 11:52:00,3.25,12502,Spain,19.5,2011,9,Monday,11
576255,23122,PARTY CHARMS 50 PIECES,3,2011-11-14 14:09:00,0.83,15993,United Kingdom,2.4899999999999998,2011,11,Monday,14
566450,23309,SET OF 60 I LOVE LONDON CAKE CASES ,24,2011-09-12 16:12:00,0.55,15673,United Kingdom,13.200000000000001,2011,9,Monday,16
574914,21731,RED TOADSTOOL LED NIGHT LIGHT,2,2011-11-07 16:16:00,1.65,17109,United Kingdom,3.3,2011,11,Monday,16
580956,22679,FRENCH BLUE METAL DOOR SIGN 4,1,2011-12-06 14:23:00,1.25,17841,United Kingdom,1.25,2011,12,Tuesday,14
576928,23316,RED REFECTORY CLOCK ,1,2011-11-17 11:04:00,9.95,14102,United Kingdom,9.95,2011,11,Thursday,11
569129,23252,VINTAGE RED ENAMEL TRIM JUG ,2,2011-09-30 13:40:00,3.75,15034,United Kingdom,7.5,2011,9,Friday,13
546545,22698,PINK REGENCY TEACUP AND SAUCER,2,2011-03-14 15:48:00,2.95,16804,United Kingdom,5.9,2011,3,Monday,15
548007,22804,CANDLEHOLDER PINK HANGING HEART,6,2011-03-29 10:51:00,2.95,13769,United Kingdom,17.700000000000003,2011,3,Tuesday,10
557468,22423,REGENCY CAKESTAND 3 TIER,1,2011-06-20 13:14:00,12.75,16713,United Kingdom,12.75,2011,6,Monday,13
550526,22970,LONDON BUS COFFEE MUG,6,2011-04-19 10:40:00,2.55,14309,United Kingdom,15.299999999999999,2011,4,Tuesday,10
555340,22427,ENAMEL FLOWER JUG CREAM,1,2011-06-02 11:33:00,5.95,13334,United Kingdom,5.95,2011,6,Thursday,11
567076,47504H,ENGLISH ROSE SPIRIT LEVEL ,12,2011-09-16 12:27:00,0.79,15505,United Kingdom,9.48,2011,9,Friday,12
570249,85049E,SCANDINAVIAN REDS RIBBONS,12,2011-10-10 08:58:00,1.25,17509,United Kingdom,15.0,2011,10,Monday,8
561926,23022,SMALL BONNE JAM JAR  T-LIGHT HOLDER,6,2011-08-01 12:48:00,2.08,12749,United Kingdom,12.48,2011,8,Monday,12
567183,22728,ALARM CLOCK BAKELIKE PINK,4,2011-09-18 15:32:00,3.75,14769,United Kingdom,15.0,2011,9,Sunday,15
579689,85169B,BLACK LOVE BIRD CANDLE,2,2011-11-30 14:00:00,1.25,14606,United Kingdom,2.5,2011,11,Wednesday,14
553044,22064,PINK DOUGHNUT TRINKET POT ,12,2011-05-13 09:24:00,1.65,12682,France,19.799999999999997,2011,5,Friday,9
579832,21810,CHRISTMAS HANGING STAR WITH BELL,48,2011-11-30 15:58:00,0.39,17434,United Kingdom,18.72,2011,11,Wednesday,15
543541,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,6,2011-02-09 14:44:00,2.95,12462,Spain,17.700000000000003,2011,2,Wednesday,14
541857,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-01-23 15:17:00,0.85,12727,France,10.2,2011,1,Sunday,15
565325,23355,HOT WATER BOTTLE KEEP CALM,24,2011-09-02 13:22:00,4.15,16086,United Kingdom,99.60000000000001,2011,9,Friday,13
558572,21931,JUMBO STORAGE BAG SUKI,10,2011-06-30 14:47:00,2.08,14282,United Kingdom,20.8,2011,6,Thursday,14
542428,21906,PHARMACIE FIRST AID TIN,16,2011-01-28 10:00:00,6.75,17404,Sweden,108.0,2011,1,Friday,10
552644,23253,16 PIECE CUTLERY SET PANTRY DESIGN,16,2011-05-10 13:25:00,15.95,15063,United Kingdom,255.2,2011,5,Tuesday,13
566451,22467,GUMBALL COAT RACK,1,2011-09-12 16:14:00,2.55,18069,United Kingdom,2.55,2011,9,Monday,16
579561,21210,SET OF 72 RETROSPOT PAPER  DOILIES,3,2011-11-30 11:32:00,1.45,16115,United Kingdom,4.35,2011,11,Wednesday,11
547549,23050,RECYCLED ACAPULCO MAT GREEN,2,2011-03-23 15:40:00,8.25,14794,United Kingdom,16.5,2011,3,Wednesday,15
576339,22348,TEA BAG PLATE RED RETROSPOT,2,2011-11-14 15:27:00,1.63,14096,United Kingdom,3.26,2011,11,Monday,15
556415,23049,RECYCLED ACAPULCO MAT RED,6,2011-06-10 12:19:00,8.25,12409,Switzerland,49.5,2011,6,Friday,12
549546,22424,ENAMEL BREAD BIN CREAM,1,2011-04-10 11:24:00,12.75,16889,United Kingdom,12.75,2011,4,Sunday,11
579345,23084,RABBIT NIGHT LIGHT,24,2011-11-29 11:46:00,1.79,12727,France,42.96,2011,11,Tuesday,11
570448,23100,SILVER BELLS TABLE DECORATION,12,2011-10-10 14:55:00,1.25,13224,United Kingdom,15.0,2011,10,Monday,14
537081,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,6,2010-12-05 12:00:00,3.25,15332,Lithuania,19.5,2010,12,Sunday,12
569005,23294,SET OF 6 SNACK LOAF BAKING CASES,8,2011-09-29 18:30:00,0.83,16268,United Kingdom,6.64,2011,9,Thursday,18
563237,22096,PINK PAISLEY SQUARE TISSUE BOX ,36,2011-08-15 09:57:00,0.39,14321,United Kingdom,14.040000000000001,2011,8,Monday,9
562095,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-08-02 13:15:00,1.65,16712,United Kingdom,16.5,2011,8,Tuesday,13
562517,23204,CHARLOTTE BAG APPLES DESIGN,5,2011-08-05 12:27:00,0.85,15719,United Kingdom,4.25,2011,8,Friday,12
540364,21871,SAVE THE PLANET MUG,4,2011-01-06 16:03:00,1.25,14505,United Kingdom,5.0,2011,1,Thursday,16
554695,22629,SPACEBOY LUNCH BOX ,3,2011-05-25 17:12:00,1.95,16161,United Kingdom,5.85,2011,5,Wednesday,17
558542,82580,BATHROOM METAL SIGN,4,2011-06-30 12:23:00,0.55,13593,United Kingdom,2.2,2011,6,Thursday,12
551987,22223,CAKE PLATE LOVEBIRD PINK,1,2011-05-05 14:55:00,4.95,15005,United Kingdom,4.95,2011,5,Thursday,14
544791,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-02-23 12:33:00,2.95,14289,United Kingdom,17.700000000000003,2011,2,Wednesday,12
564065,22737,RIBBON REEL CHRISTMAS PRESENT ,10,2011-08-22 15:05:00,1.65,15150,United Kingdom,16.5,2011,8,Monday,15
569669,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,2,2011-10-05 13:47:00,4.25,14730,United Kingdom,8.5,2011,10,Wednesday,13
577503,21544,SKULLS  WATER TRANSFER TATTOOS ,2,2011-11-20 12:34:00,0.85,18110,United Kingdom,1.7,2011,11,Sunday,12
541262,22860,EASTER TIN CHICKS PINK DAISY,3,2011-01-16 15:50:00,1.65,18069,United Kingdom,4.949999999999999,2011,1,Sunday,15
540099,21671,RED SPOT CERAMIC DRAWER KNOB,12,2011-01-04 16:41:00,1.25,15808,United Kingdom,15.0,2011,1,Tuesday,16
549298,21622,VINTAGE UNION JACK CUSHION COVER,4,2011-04-08 08:20:00,4.95,13015,United Kingdom,19.8,2011,4,Friday,8
560186,48184,DOORMAT ENGLISH ROSE ,2,2011-07-15 11:57:00,7.95,17266,United Kingdom,15.9,2011,7,Friday,11
580469,23006,TRAVEL CARD WALLET FLOWER MEADOW,1,2011-12-04 12:32:00,0.42,14583,United Kingdom,0.42,2011,12,Sunday,12
570799,22960,JAM MAKING SET WITH JARS,6,2011-10-12 12:31:00,4.25,16203,United Kingdom,25.5,2011,10,Wednesday,12
560097,22030,SWALLOWS GREETING CARD,12,2011-07-14 17:40:00,0.42,13050,United Kingdom,5.04,2011,7,Thursday,17
579141,22071,SMALL WHITE RETROSPOT MUG IN BOX ,1,2011-11-28 13:06:00,3.75,17019,United Kingdom,3.75,2011,11,Monday,13
552905,79321,CHILLI LIGHTS,4,2011-05-12 11:10:00,5.75,15974,United Kingdom,23.0,2011,5,Thursday,11
540019,21972,SET OF 36 DINOSAUR PAPER DOILIES,12,2011-01-04 12:18:00,1.45,12957,United Kingdom,17.4,2011,1,Tuesday,12
573876,22551,PLASTERS IN TIN SPACEBOY,1,2011-11-01 12:48:00,1.65,16360,United Kingdom,1.65,2011,11,Tuesday,12
577365,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-18 16:19:00,2.08,17063,United Kingdom,20.8,2011,11,Friday,16
556022,23245,SET OF 3 REGENCY CAKE TINS,4,2011-06-08 12:04:00,4.95,12921,United Kingdom,19.8,2011,6,Wednesday,12
546983,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-03-18 12:27:00,4.95,16626,United Kingdom,14.850000000000001,2011,3,Friday,12
566424,79321,CHILLI LIGHTS,4,2011-09-12 14:15:00,5.75,13309,United Kingdom,23.0,2011,9,Monday,14
580831,23085,ANTIQUE SILVER BAUBLE LAMP  ,2,2011-12-06 11:39:00,10.4,14418,United Kingdom,20.8,2011,12,Tuesday,11
571846,22355,CHARLOTTE BAG SUKI DESIGN,5,2011-10-19 12:35:00,0.85,17841,United Kingdom,4.25,2011,10,Wednesday,12
572933,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-10-27 10:15:00,2.08,13458,United Kingdom,20.8,2011,10,Thursday,10
547945,47566,PARTY BUNTING,4,2011-03-28 14:59:00,4.95,14851,United Kingdom,19.8,2011,3,Monday,14
557322,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2011-06-20 09:04:00,0.42,17444,Canada,10.08,2011,6,Monday,9
547910,21399,BLUE POLKADOT COFFEE MUG,6,2011-03-28 12:23:00,0.39,14159,United Kingdom,2.34,2011,3,Monday,12
548614,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,2,2011-04-01 11:47:00,2.95,14419,United Kingdom,5.9,2011,4,Friday,11
561051,82482,WOODEN PICTURE FRAME WHITE FINISH,72,2011-07-24 13:11:00,2.1,16684,United Kingdom,151.20000000000002,2011,7,Sunday,13
577539,21818,GLITTER HEART DECORATION,36,2011-11-20 14:24:00,0.39,14547,United Kingdom,14.040000000000001,2011,11,Sunday,14
575154,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-11-08 16:15:00,3.75,12395,Belgium,15.0,2011,11,Tuesday,16
573347,21122,SET/10 PINK POLKADOT PARTY CANDLES,2,2011-10-30 12:26:00,1.25,13137,United Kingdom,2.5,2011,10,Sunday,12
563580,22544,MINI JIGSAW SPACEBOY,1,2011-08-17 15:53:00,0.42,16706,United Kingdom,0.42,2011,8,Wednesday,15
557129,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,3,2011-06-16 19:59:00,1.25,17841,United Kingdom,3.75,2011,6,Thursday,19
560250,20725,LUNCH BAG RED RETROSPOT,5,2011-07-17 12:31:00,1.65,14659,United Kingdom,8.25,2011,7,Sunday,12
577754,23230,WRAP ALPHABET DESIGN,50,2011-11-21 14:47:00,0.42,18139,United Kingdom,21.0,2011,11,Monday,14
574314,22112,CHOCOLATE HOT WATER BOTTLE,3,2011-11-03 17:48:00,4.95,13500,United Kingdom,14.850000000000001,2011,11,Thursday,17
551152,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,4,2011-04-26 14:47:00,0.95,13230,United Kingdom,3.8,2011,4,Tuesday,14
568788,23236,STORAGE TIN VINTAGE DOILY ,1,2011-09-29 09:23:00,2.89,17894,United Kingdom,2.89,2011,9,Thursday,9
568908,85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,6,2011-09-29 13:38:00,2.1,16653,United Kingdom,12.600000000000001,2011,9,Thursday,13
543645,20718,RED RETROSPOT SHOPPER BAG,2,2011-02-10 17:54:00,1.25,17609,United Kingdom,2.5,2011,2,Thursday,17
574247,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,4,2011-11-03 12:56:00,4.25,13168,United Kingdom,17.0,2011,11,Thursday,12
558248,20685,DOORMAT RED RETROSPOT,10,2011-06-27 16:48:00,6.75,13798,United Kingdom,67.5,2011,6,Monday,16
537815,22219,LOVEBIRD HANGING DECORATION WHITE ,24,2010-12-08 13:49:00,0.85,17676,United Kingdom,20.4,2010,12,Wednesday,13
572653,23309,SET OF 60 I LOVE LONDON CAKE CASES ,1,2011-10-25 12:12:00,0.55,15861,United Kingdom,0.55,2011,10,Tuesday,12
540782,20963,APPLE BATH SPONGE,10,2011-01-11 11:32:00,1.25,15370,United Kingdom,12.5,2011,1,Tuesday,11
558195,23202,JUMBO BAG VINTAGE LEAF,10,2011-06-27 12:32:00,2.08,17735,United Kingdom,20.8,2011,6,Monday,12
572997,85061W,WHITE JEWELLED HEART DECORATION,48,2011-10-27 11:24:00,0.85,17878,United Kingdom,40.8,2011,10,Thursday,11
570404,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,2011-10-10 12:50:00,2.95,16395,United Kingdom,2.95,2011,10,Monday,12
571239,22336,DOVE DECORATION PAINTED ZINC ,94,2011-10-14 14:54:00,0.19,12744,Singapore,17.86,2011,10,Friday,14
559172,22427,ENAMEL FLOWER JUG CREAM,12,2011-07-07 08:22:00,5.45,17651,United Kingdom,65.4,2011,7,Thursday,8
565438,23207,LUNCH BAG ALPHABET DESIGN,2,2011-09-04 13:56:00,1.65,17229,United Kingdom,3.3,2011,9,Sunday,13
